Driver,session_id,season,Avg_Lap_Time,Avg_Sector_1_Time,Avg_Sector_2_Time,Avg_Sector_3_Time,Avg_Speed,Max_Speed,Avg_Throttle,Max_Throttle,Avg_RPM,DRS_Activations,GearChanges,Quali_Position,Avg_AirTemp,Avg_Humidity,Avg_Pressure,Rainfall,Avg_TrackTemp,Avg_WindSpeed,Final_Race_Position,Team_Ferrari,Team_Haas F1 Team,Team_McLaren,Team_Mercedes,Team_Red Bull Racing,Team_Williams,Team_Racing Bulls,Team_Kick Sauber,Team_Alpine,Team_Aston Martin
7,2020_1,2020,76.6405,18.636166,34.569888,25.816222,30.917331321405474,327.0,73.14367320543221,104.0,1704.0603578357404,125170,9,19.0,24.590666666666664,34.66,940.6559999999996,0.0,49.92666666666666,1.382666666666667,14.0,False,False,False,False,False,False,False,True,False,False
6,2020_1,2020,76.628,18.2322,35.270583,24.306833,41.305561543436085,321.0,72.96453977150247,104.0,2449.6345656391463,126670,9,20.0,24.590666666666664,34.66,940.6559999999996,0.0,49.92666666666666,1.382666666666667,11.0,False,False,False,False,False,True,False,False,False,False
44,2020_2,2020,85.109933,19.632387,38.267558,28.020333,71.38555526281122,300.0,75.57541825846397,104.0,4057.1538664207615,260622,8,1.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,1.0,False,False,False,True,False,False,False,False,False,False
33,2020_2,2020,84.094333,19.8145,37.07103,28.386636,71.42820445264128,298.0,57.16427348175471,104.0,4413.912099855092,260111,9,2.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,3.0,False,False,False,False,True,False,False,False,False,False
55,2020_2,2020,84.900206,19.9785,37.599129,28.190838,69.39349229350546,295.0,50.63851929917007,104.0,4246.8076669740485,191574,8,3.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,9.0,False,False,True,False,False,False,False,False,False,False
77,2020_2,2020,84.048344,19.913645,37.952757,27.086343,71.45675800289817,299.0,75.00655381372678,104.0,4141.246574891318,260622,8,4.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,2.0,False,False,False,True,False,False,False,False,False,False
31,2020_2,2020,84.536964,20.734666,37.599515,27.134806,71.2554670003952,296.0,57.48705704123304,104.0,4109.905381372678,256165,8,5.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,18.0,False,False,False,False,False,False,False,False,True,False
4,2020_2,2020,83.893413,20.0691,37.712909,27.370343,71.21123699117376,297.0,39.29278092477934,104.0,4254.959952575418,175583,8,6.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,5.0,False,False,True,False,False,False,False,False,False,False
23,2020_2,2020,84.02523,19.661285,39.004266,27.803928,67.42253984982216,297.0,61.07904096956923,104.0,4083.564352522724,259609,9,7.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,4.0,False,False,False,False,True,False,False,False,False,False
10,2020_2,2020,88.210821,21.242466,39.7625,28.946258,69.40979449347913,295.0,26.333618759056776,104.0,4310.379199051508,146835,9,8.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,15.0,False,False,False,False,False,False,True,False,False,False
3,2020_2,2020,83.898925,19.858571,37.878709,27.366366,67.12040574364379,298.0,60.46011724410486,104.0,3937.8477473323674,249023,9,9.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,8.0,False,False,False,False,False,False,False,False,True,False
5,2020_2,2020,87.348642,21.551517,37.94675,28.001903,69.34254380187063,293.0,70.91496509023844,104.0,4532.342148597023,255356,9,10.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,20.0,True,False,False,False,False,False,False,False,False,False
16,2020_2,2020,87.975047,22.300136,37.982291,28.197043,52.67642603082598,294.0,77.5481820576999,104.0,3527.5040508496904,256604,9,11.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,19.0,True,False,False,False,False,False,False,False,False,False
63,2020_2,2020,88.864052,22.301,38.552904,29.599047,46.260604663417205,298.0,71.18950072454223,104.0,3124.426458964563,234307,8,12.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,16.0,False,False,False,False,False,True,False,False,False,False
18,2020_2,2020,86.55155,21.627047,37.622,27.8955,48.69756949018575,297.0,62.71367408773548,104.0,3139.2045514424976,207758,8,13.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,7.0,False,False,False,False,False,False,False,False,False,True
26,2020_2,2020,85.58825,21.774,37.791782,26.952181,50.56761296271901,295.0,51.50777236200764,104.0,3181.9975629034384,269039,8,14.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,10.0,False,False,False,False,False,False,True,False,False,False
20,2020_2,2020,88.473578,21.82725,38.518772,29.681571,46.457778948755106,294.0,77.14164800421551,104.0,3534.8191937821102,254208,9,15.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,12.0,False,True,False,False,False,False,False,False,False,False
7,2020_2,2020,88.7618,23.966727,38.052833,27.509363,27.371393755763403,294.0,44.02736793571334,104.0,1666.896818600975,147132,9,16.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,11.0,False,False,False,False,False,False,False,True,False,False
11,2020_2,2020,86.8204,22.069,38.423272,27.831818,25.282604399947303,296.0,70.89056119088394,104.0,1604.7392636016334,211804,8,17.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,6.0,False,False,False,False,False,False,False,False,False,True
6,2020_2,2020,86.8515,21.851181,37.990454,28.1807,27.37327097879067,297.0,78.35924120669213,104.0,2049.74127255961,233058,8,18.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,17.0,False,False,False,False,False,True,False,False,False,False
99,2020_2,2020,89.6661,23.931363,37.682636,28.33009,24.139869582400213,294.0,45.69285996574891,104.0,1455.1382887630089,147071,8,19.0,14.8390243902439,89.77154471544716,942.539024390244,1.0,19.91138211382114,1.3121951219512198,14.0,False,False,False,False,False,False,False,True,False,False
44,2020_3,2020,85.95825,30.409875,30.548545,26.749863,70.18841857730746,321.0,67.76337448559671,104.0,4194.173672349598,158830,9,1.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,1.0,False,False,False,True,False,False,False,False,False,False
77,2020_3,2020,86.287928,30.177785,31.0939,28.80905,63.88957475994513,322.0,64.61316872427983,104.0,3975.161277679796,156344,9,2.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,3.0,False,False,False,True,False,False,False,False,False,False
18,2020_3,2020,83.785733,29.778312,31.0935,25.414571,70.289780521262,327.0,44.59940231236528,104.0,4289.0587399568885,137566,9,3.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,4.0,False,False,False,False,False,False,False,False,False,True
11,2020_3,2020,85.480866,30.081625,31.900454,26.606047,69.77194787379973,326.0,51.525524201450125,104.0,4138.512247697433,136050,9,4.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,7.0,False,False,False,False,False,False,False,False,False,True
5,2020_3,2020,86.794769,30.861571,32.2641,27.430842,63.58024691358025,317.0,63.52189888301,104.0,4024.770576131687,152398,9,5.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,6.0,True,False,False,False,False,False,False,False,False,False
16,2020_3,2020,85.502846,30.650857,33.3866,27.540526,63.54095630021556,318.0,61.73304918675289,104.0,4042.58382324123,154826,9,6.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,11.0,True,False,False,False,False,False,False,False,False,False
33,2020_3,2020,85.443642,30.6638,31.268428,27.2111,66.65343915343915,321.0,39.167597491671565,104.0,4195.350578091319,151750,9,7.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,2.0,False,False,False,False,True,False,False,False,False,False
4,2020_3,2020,87.077615,30.270428,31.9076,28.427526,63.37624926513816,319.0,50.7987948265726,104.0,3901.5659416029785,134008,9,8.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,13.0,False,False,True,False,False,False,False,False,False,False
55,2020_3,2020,87.819928,30.445133,32.102095,28.90355,66.59729570840682,320.0,46.61503037428963,104.0,4113.045169508133,127536,9,9.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,9.0,False,False,True,False,False,False,False,False,False,False
10,2020_3,2020,94.287,32.9444,34.975857,28.88,44.28821281599059,324.0,56.07593572408387,104.0,2935.5081324710955,125286,9,10.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,20.0,False,False,False,False,False,False,True,False,False,False
3,2020_3,2020,86.7507,30.7253,31.594428,28.028,44.27322163433274,320.0,32.14501273760533,104.0,2807.6314912796392,143128,9,11.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,8.0,False,False,False,False,False,False,False,False,True,False
63,2020_3,2020,86.7569,30.2146,31.668785,28.208785,44.18954536547129,320.0,72.17808152067411,104.0,2999.398491083676,150916,9,12.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,18.0,False,False,False,False,False,True,False,False,False,False
23,2020_3,2020,88.763416,31.695083,32.4535,27.841187,50.67524005486968,324.0,58.28644914756026,104.0,3268.5305702527926,165186,9,13.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,5.0,False,False,False,False,True,False,False,False,False,False
31,2020_3,2020,86.1069,30.1002,31.147642,27.6015,44.27944346462865,319.0,36.72026259063296,104.0,2721.0800509504215,140460,9,14.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,14.0,False,False,False,False,False,False,False,False,True,False
6,2020_3,2020,91.45,30.6521,32.479785,31.715857,44.2130119537527,321.0,59.37639623750735,104.0,2936.545414462081,135244,9,15.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,19.0,False,False,False,False,False,True,False,False,False,False
20,2020_3,2020,84.624166,29.524166,30.854777,28.568,28.456006270821085,320.0,81.87272192827749,104.0,2170.3526846952773,160386,9,16.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,10.0,False,True,False,False,False,False,False,False,False,False
26,2020_3,2020,84.863166,30.101666,31.324888,29.870333,28.40907309425828,320.0,66.05379188712521,104.0,1812.1037624926512,126078,9,17.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,12.0,False,False,False,False,False,False,True,False,False,False
8,2020_3,2020,85.2372,29.7918,31.497625,31.758125,25.297961983147168,320.0,83.39437585733882,104.0,1996.61860670194,162994,9,18.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,16.0,False,True,False,False,False,False,False,False,False,False
99,2020_3,2020,97.154454,37.066272,32.819583,28.07175,37.90735841661768,321.0,65.04619831471683,104.0,2377.435185185185,128640,9,19.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,17.0,False,False,False,False,False,False,False,True,False,False
7,2020_3,2020,91.487,34.127909,31.141416,27.19575,37.88242210464433,319.0,65.51019008426415,104.0,2271.2706741132665,127266,9,20.0,18.78311688311688,71.4987012987013,987.846753246753,0.0,27.254545454545447,1.31038961038961,15.0,False,False,False,False,False,False,False,True,False,False
44,2020_4,2020,96.395076,31.027066,42.932095,29.384476,90.11353982723236,321.0,52.2560969789529,104.0,4569.030926358994,137212,9,1.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,1.0,False,False,False,True,False,False,False,False,False,False
77,2020_4,2020,99.236272,32.145,42.738375,31.957625,70.02753782274614,321.0,71.55920393261108,104.0,3839.6420560301626,165157,9,2.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,11.0,False,False,False,True,False,False,False,False,False,False
33,2020_4,2020,96.673333,31.0703,41.890571,29.0175,61.410967403235816,318.0,56.5774829380041,104.0,3397.392783849568,171506,9,3.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,2.0,False,False,False,False,True,False,False,False,False,False
16,2020_4,2020,98.804,31.0197,43.705333,30.2898,65.57667159833915,319.0,72.2644967307784,104.0,3698.5982436882546,168142,9,4.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,3.0,True,False,False,False,False,False,False,False,False,False
4,2020_4,2020,100.712384,31.371928,42.84421,31.190473,81.99179115162507,318.0,50.42862597241445,104.0,4372.708013172338,138968,9,5.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,5.0,False,False,True,False,False,False,False,False,False,False
18,2020_4,2020,97.871692,30.393357,41.51521,28.853894,82.1536772777168,319.0,53.34768290936859,104.0,4336.967785042714,139703,9,6.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,9.0,False,False,False,False,False,False,False,False,False,True
55,2020_4,2020,99.253384,30.8185,42.724444,30.230555,81.99403426716938,318.0,51.737364577864746,104.0,4275.386674939149,138302,9,7.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,13.0,False,False,True,False,False,False,False,False,False,False
3,2020_4,2020,98.743583,30.376076,41.183684,29.955111,82.62291795924212,326.0,36.5651696654417,104.0,4344.745477974514,145351,9,8.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,4.0,False,False,False,False,False,False,False,False,True,False
31,2020_4,2020,97.507769,30.27323,41.540105,29.083157,82.20240538347731,322.0,33.76800458168282,104.0,4232.996563737889,141680,9,9.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,6.0,False,False,False,False,False,False,False,False,True,False
5,2020_4,2020,99.331307,30.847461,43.382368,31.15121,82.17262444518684,319.0,63.60320717796974,104.0,4559.302534243307,159213,9,10.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,10.0,True,False,False,False,False,False,False,False,False,False
10,2020_4,2020,102.436375,33.04025,43.143,28.412818,49.23166133727867,320.0,79.57753066386675,104.0,2697.903355128144,166146,9,11.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,7.0,False,False,False,False,False,False,True,False,False,False
23,2020_4,2020,99.053714,33.02225,41.5412,28.5114,45.170285877917244,315.0,66.30759318474682,104.0,2509.358803035365,170457,9,12.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,8.0,False,False,False,False,True,False,False,False,False,False
27,2020_4,2020,99.194333,31.529,41.5445,28.69,57.4873765093304,322.0,62.43201450866224,104.0,2921.375554813153,138755,9,13.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,20.0,False,False,False,False,False,False,False,False,False,True
26,2020_4,2020,99.01075,32.561375,41.538636,27.313363,49.18698992984298,320.0,66.58106237770248,104.0,2756.59996181931,144069,9,14.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,18.0,False,False,False,False,False,False,True,False,False,False
63,2020_4,2020,102.194,31.9095,41.824461,31.040846,57.471531522932274,319.0,80.48642199207751,104.0,3075.5310456736506,172879,9,15.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,12.0,False,False,False,False,False,True,False,False,False,False
20,2020_4,2020,94.265666,30.354666,39.848222,28.752333,36.900348398797306,317.0,88.4855629265499,104.0,2240.8662721328687,168674,9,16.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,19.0,False,True,False,False,False,False,False,False,False,False
99,2020_4,2020,95.527166,30.083166,40.343444,28.628666,36.91495251276667,316.0,75.45912279864459,104.0,1920.2370543597576,141260,9,17.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,14.0,False,False,False,False,False,False,False,True,False,False
7,2020_4,2020,98.846666,32.281333,40.700555,28.016777,36.72247410871952,317.0,76.7515391590703,104.0,1817.71111535341,140958,9,18.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,17.0,False,False,False,False,False,False,False,True,False,False
8,2020_4,2020,94.2105,29.771333,40.509888,28.456777,36.947787906266406,320.0,88.39154297713931,104.0,2235.3265880780796,170566,9,19.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,16.0,False,True,False,False,False,False,False,False,False,False
6,2020_4,2020,111.3958,30.8472,49.350428,30.049142,28.75478451773016,318.0,80.7908175440271,104.0,2224.770820407579,121112,9,20.0,22.497647058823528,54.38705882352941,997.7188235294116,0.0,38.93764705882353,3.967058823529411,15.0,False,False,False,False,False,True,False,False,False,False
77,2020_5,2020,99.478615,31.299285,45.31085,30.907947,83.34506496024821,335.0,63.51827612953267,104.0,4609.30531316657,156238,9,1.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,3.0,False,False,False,True,False,False,False,False,False,False
44,2020_5,2020,98.271461,30.450357,45.0726,29.239736,82.96349621873182,337.0,45.039848749272835,104.0,4237.363680434361,120618,9,2.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,2.0,False,False,False,True,False,False,False,False,False,False
27,2020_5,2020,101.5685,32.37423,45.636111,30.138882,74.81656001551289,334.0,53.238656195462475,104.0,4019.4153092883457,137536,9,3.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,7.0,False,False,False,False,False,False,False,False,False,True
33,2020_5,2020,95.147428,31.063875,45.06825,28.543818,49.692020554586,331.0,50.00247236765561,104.0,2800.1531413612565,153084,9,4.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,1.0,False,False,False,False,True,False,False,False,False,False
3,2020_5,2020,99.484375,32.574111,44.336142,30.030692,58.1578921853791,336.0,32.373618382780684,104.0,3277.115377157262,133148,9,5.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,14.0,False,False,False,False,False,False,False,False,True,False
18,2020_5,2020,95.265909,30.322416,46.132277,30.148823,74.7863098700795,334.0,45.64126430095016,104.0,4204.884380453752,123648,9,6.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,6.0,False,False,False,False,False,False,False,False,False,True
10,2020_5,2020,98.108727,32.1105,44.075444,29.483647,74.5093562148536,336.0,45.74209811906147,104.0,4093.089586969168,118426,9,7.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,11.0,False,False,False,False,False,False,True,False,False,False
16,2020_5,2020,95.303,32.961909,45.553,30.475133,66.33910219119643,334.0,66.56743261586193,104.0,3827.676847004072,152080,9,8.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,4.0,True,False,False,False,False,False,False,False,False,False
23,2020_5,2020,99.276,32.552166,45.957111,30.721176,74.67422920302502,331.0,43.929658716307934,104.0,4346.591283692069,162736,9,9.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,5.0,False,False,False,False,True,False,False,False,False,False
4,2020_5,2020,98.365181,31.291166,43.9395,29.005176,74.55793096761683,331.0,64.42277486910994,104.0,4146.013137483033,152494,9,10.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,9.0,False,False,True,False,False,False,False,False,False,False
31,2020_5,2020,97.4495,31.231,42.874666,28.99,49.91031607523754,333.0,42.56612371533838,104.0,2621.7174713981,134664,9,11.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,8.0,False,False,False,False,False,False,False,False,True,False
5,2020_5,2020,99.116555,31.8904,46.338,32.302857,58.28112274578243,333.0,74.0319468683343,104.0,3733.414679076983,162768,9,12.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,12.0,True,False,False,False,False,False,False,False,False,False
55,2020_5,2020,99.48675,32.048875,44.657916,29.901333,49.84971882877642,330.0,74.41564863292612,104.0,3389.961944929222,157546,9,13.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,13.0,False,False,True,False,False,False,False,False,False,False
8,2020_5,2020,100.450181,32.132454,44.134875,29.100562,66.59375605972464,333.0,71.38530153189839,104.0,4020.0374248594144,164428,9,14.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,16.0,False,True,False,False,False,False,False,False,False,False
63,2020_5,2020,106.469125,32.6785,46.100818,31.203636,45.78248012410316,329.0,58.534128369206904,104.0,2525.265222028311,124842,9,15.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,18.0,False,False,False,False,False,True,False,False,False,False
26,2020_5,2020,99.13225,31.11075,44.776333,29.186333,24.864553034710102,336.0,63.5260325770797,104.0,1382.5001454333917,117246,9,16.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,10.0,False,False,False,False,False,False,True,False,False,False
20,2020_5,2020,96.697,30.518166,44.735666,28.560111,37.45040721349622,331.0,84.55172580957921,104.0,2310.300562342447,161110,9,17.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,20.0,False,True,False,False,False,False,False,False,False,False
6,2020_5,2020,103.81575,31.98575,46.372333,31.209333,24.946189645142525,326.0,85.11048089974791,104.0,1986.6691875121192,144548,9,18.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,19.0,False,False,False,False,False,True,False,False,False,False
99,2020_5,2020,104.207,33.39725,46.507166,28.8565,25.005865813457437,332.0,65.15954043048283,104.0,1361.0207484971884,118796,9,19.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,17.0,False,False,False,False,False,False,False,True,False,False
7,2020_5,2020,102.7595,35.656,43.993166,28.4345,24.972900911382588,334.0,63.85713593174326,104.0,1333.08236377739,118572,9,20.0,26.2051282051282,53.35641025641026,1003.5205128205124,0.0,41.7974358974359,3.6025641025641018,15.0,False,False,False,False,False,False,False,True,False,False
44,2020_6,2020,85.937777,24.1282,37.249533,36.6,49.938756722709435,320.0,69.25878191772857,104.0,3155.9469935558895,156573,9,1.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,1.0,False,False,False,True,False,False,False,False,False,False
77,2020_6,2020,89.106,25.9951,36.084066,34.321428,49.99026115606376,322.0,72.76394205145598,104.0,3118.283250157469,165802,9,2.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,3.0,False,False,False,True,False,False,False,False,False,False
33,2020_6,2020,90.162777,25.1563,35.9616,36.784214,49.55419351712776,320.0,50.61398323562188,104.0,3027.110228208731,149790,9,3.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,2.0,False,False,False,False,True,False,False,False,False,False
11,2020_6,2020,88.745888,23.8468,38.355533,38.761071,49.38577450457871,327.0,46.560686079751925,104.0,3084.858956344784,124113,9,4.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,5.0,False,False,False,False,False,False,False,False,False,True
18,2020_6,2020,84.845666,22.966,36.688466,33.718538,49.440137603566065,329.0,46.65473133388245,104.0,3228.1466156306024,124105,9,5.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,4.0,False,False,False,False,False,False,False,False,False,True
23,2020_6,2020,89.880909,26.586833,36.161555,34.446588,59.56969814428994,320.0,43.27840496148069,104.0,3866.108968457774,156429,9,6.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,8.0,False,False,False,False,True,False,False,False,False,False
55,2020_6,2020,88.3435,24.155545,35.130529,38.009062,56.168564368428704,331.0,63.810892000581426,104.0,3406.3994379572655,150574,9,7.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,6.0,False,False,True,False,False,False,False,False,False,False
4,2020_6,2020,87.712818,24.579333,36.351666,34.951647,59.50612917292504,326.0,41.944861669654536,104.0,3587.9560540723874,125847,9,8.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,10.0,False,False,True,False,False,False,False,False,False,False
16,2020_6,2020,87.440818,25.760916,34.6685,34.154235,59.58074519114298,320.0,68.78390425892728,104.0,3782.7657347739714,158357,9,9.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,20.0,True,False,False,False,False,False,False,False,False,False
10,2020_6,2020,90.058363,25.092666,35.008555,36.180647,59.434759436019185,326.0,66.54154755559863,104.0,3777.3282135762392,165504,9,10.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,9.0,False,False,False,False,False,False,True,False,False,False
5,2020_6,2020,88.59525,24.58575,36.099333,36.482416,39.77804157178158,322.0,71.62173554920297,104.0,2668.725810359029,155095,9,11.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,7.0,True,False,False,False,False,False,False,False,False,False
26,2020_6,2020,88.529875,24.374375,35.3165,37.00925,39.71534473569456,325.0,54.15141237463055,104.0,2466.7045884006006,123531,9,12.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,12.0,False,False,False,False,False,False,True,False,False,False
3,2020_6,2020,91.997125,24.582625,35.911083,36.55925,39.798730558651094,325.0,34.72765153350453,104.0,2507.1006347206744,131779,9,13.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,11.0,False,False,False,False,False,False,False,False,True,False
7,2020_6,2020,91.4085,25.037875,34.30525,35.408666,39.79044527351132,326.0,49.23305392703135,104.0,2360.869276612239,111792,9,14.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,14.0,False,False,False,False,False,False,False,True,False,False
31,2020_6,2020,88.733125,24.22675,35.571,35.04725,39.78603614516207,322.0,30.876932021900284,104.0,2368.9420514559815,125574,9,15.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,13.0,False,False,False,False,False,False,False,False,True,False
20,2020_6,2020,88.40575,23.976,36.274666,39.572333,19.89728184505063,324.0,87.10140995203255,104.0,1723.3247734870874,160305,9,16.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,15.0,False,True,False,False,False,False,False,False,False,False
8,2020_6,2020,88.38975,25.132,35.493,37.973166,19.892194389263047,323.0,86.22820873104317,104.0,1837.34434807888,162354,9,17.0,30.802564102564112,55.72820512820514,998.4576923076924,0.0,48.96666666666667,2.006410256410256,19.0,False,True,False,False,False,False,False,False,False,False
