Driver,Team,session_id,season,Avg_Speed,Max_Speed,Avg_Throttle,Max_Throttle,Avg_RPM,DRS_Activations,GearChanges,Quali_Position
16,Ferrari,2020_6,2020,59.58074519114298,320.0,68.78390425892728,104.0,3782.7657347739714,158357,9,9.0
10,AlphaTauri,2020_6,2020,59.434759436019185,326.0,66.54154755559863,104.0,3777.3282135762392,165504,9,10.0
5,Ferrari,2020_6,2020,39.77804157178158,322.0,71.62173554920297,104.0,2668.725810359029,155095,9,11.0
26,AlphaTauri,2020_6,2020,39.71534473569456,325.0,54.15141237463055,104.0,2466.7045884006006,123531,9,12.0
3,Renault,2020_6,2020,39.798730558651094,325.0,34.72765153350453,104.0,2507.1006347206744,131779,9,13.0
7,Alfa Romeo Racing,2020_6,2020,39.79044527351132,326.0,49.23305392703135,104.0,2360.869276612239,111792,9,14.0
31,Renault,2020_6,2020,39.78603614516207,322.0,30.876932021900284,104.0,2368.9420514559815,125574,9,15.0
20,Haas F1 Team,2020_6,2020,19.89728184505063,324.0,87.10140995203255,104.0,1723.3247734870874,160305,9,16.0
8,Haas F1 Team,2020_6,2020,19.892194389263047,323.0,86.22820873104317,104.0,1837.34434807888,162354,9,17.0
63,Williams,2020_6,2020,29.771403653277776,325.0,73.85532244779301,104.0,2087.530839672465,128166,9,18.0
6,Williams,2020_6,2020,29.825815204225012,323.0,74.0087698047386,104.0,2140.3822375115074,78585,9,19.0
99,Alfa Romeo Racing,2020_6,2020,19.96240127913174,324.0,59.44566112699259,104.0,1220.5331653665392,111126,9,20.0
44,Mercedes,2020_7,2020,76.37127906402725,330.0,53.20639778841882,104.0,3819.935775287555,122182,9,1.0
77,Mercedes,2020_7,2020,86.42587747445327,333.0,46.70997679814385,104.0,4548.531618699709,122420,9,2.0
33,Red Bull Racing,2020_7,2020,86.39699856839611,329.0,56.767043491138864,104.0,4534.005134027743,153424,9,3.0
3,Renault,2020_7,2020,55.929802043737965,337.0,43.43160389001333,104.0,3143.1461716937356,136110,9,4.0
23,Red Bull Racing,2020_7,2020,76.27180727649701,332.0,59.105938687860984,104.0,4079.58784617663,163568,9,5.0
31,Renault,2020_7,2020,76.16315347781014,337.0,32.23932467788912,104.0,4003.0505010613615,129374,9,6.0
55,McLaren,2020_7,2020,76.22071382731895,334.0,65.64259268401047,104.0,4265.097645258429,152186,9,7.0
11,Racing Point,2020_7,2020,76.34476970923632,336.0,55.48106827269586,104.0,3989.686478748087,132222,9,8.0
18,Racing Point,2020_7,2020,76.31692748185813,338.0,54.26642642049662,104.0,4070.61430616577,130898,9,9.0
4,McLaren,2020_7,2020,86.41768277632423,332.0,51.505701732734366,104.0,4433.559855852298,134052,9,10.0
26,AlphaTauri,2020_7,2020,61.10124895097991,338.0,61.88171989929407,104.0,3262.3088315150317,132694,9,11.0
10,AlphaTauri,2020_7,2020,61.080466011749024,336.0,58.21962778298859,104.0,3240.412252554672,120796,9,12.0
16,Ferrari,2020_7,2020,61.10697536653996,333.0,74.81265735301378,104.0,3345.7293774991363,154976,9,13.0
5,Ferrari,2020_7,2020,61.18339339487584,333.0,75.26874660611146,104.0,3620.1250431949447,162566,9,14.0
63,Williams,2020_7,2020,55.985881423705386,334.0,66.39324677889125,104.0,3089.288443501012,138276,9,15.0
7,Alfa Romeo Racing,2020_7,2020,30.609073406723603,335.0,64.56341017919732,104.0,1617.509799081799,120236,9,16.0
8,Haas F1 Team,2020_7,2020,30.561287456187983,330.0,92.19193365256454,104.0,2229.9477711408404,163358,9,17.0
99,Alfa Romeo Racing,2020_7,2020,30.640864886212174,335.0,65.23769561139359,104.0,1656.2321666584392,120342,9,18.0
6,Williams,2020_7,2020,30.532408550130818,334.0,79.68025867601322,104.0,1772.886656464432,130715,9,19.0
20,Haas F1 Team,2020_7,2020,40.80530187095819,333.0,90.98257392506294,104.0,2317.963321321025,163162,9,20.0
44,Mercedes,2020_8,2020,82.2647920328061,343.0,50.63620386643234,104.0,4009.720455876871,115494,9,1.0
77,Mercedes,2020_8,2020,82.62954678596155,339.0,70.62475368802258,104.0,4284.123821696757,149136,9,2.0
55,McLaren,2020_8,2020,73.00500612451404,343.0,50.854449592586676,104.0,3781.1589710816424,114986,9,3.0
11,Racing Point,2020_8,2020,77.5279863662992,350.0,48.86297065558929,104.0,4026.986952122277,114266,9,4.0
33,Red Bull Racing,2020_8,2020,77.54012888107792,342.0,51.970176279490865,104.0,4090.346594237631,150652,9,5.0
4,McLaren,2020_8,2020,82.05996698088086,345.0,46.83218831549236,104.0,4333.166640038345,116240,9,6.0
3,Renault,2020_8,2020,73.01752143579911,347.0,34.781168450764234,104.0,3988.186611279757,133852,9,7.0
18,Racing Point,2020_8,2020,86.68418810246578,346.0,44.91846407839378,104.0,4547.060765830537,116236,9,8.0
23,Red Bull Racing,2020_8,2020,86.70357352079672,363.0,40.10635351760132,104.0,4707.48500825478,149216,9,9.0
10,AlphaTauri,2020_8,2020,91.23539436544708,346.0,49.10267880918145,104.0,4837.814986419556,114632,9,10.0
26,AlphaTauri,2020_8,2020,63.94226979815732,345.0,56.68349576609682,104.0,3346.2127070352026,113988,9,11.0
31,Renault,2020_8,2020,54.846514352665494,354.0,46.087979975501945,104.0,2880.66544176386,125646,9,12.0
16,Ferrari,2020_8,2020,68.66544176386004,343.0,69.76268839537732,104.0,3889.94301539117,148794,9,13.0
7,Alfa Romeo Racing,2020_8,2020,64.08302710763168,365.0,61.240986313042555,104.0,3350.555626564414,123146,9,14.0
20,Haas F1 Team,2020_8,2020,64.08568993981999,343.0,69.6764126324759,104.0,3511.4933162912075,145746,9,15.0
8,Haas F1 Team,2020_8,2020,36.66277893167173,344.0,83.99866858390584,104.0,2128.465835863024,148982,9,16.0
5,Ferrari,2020_8,2020,22.89364648239868,360.0,85.62113223624647,104.0,1409.2025350162432,143210,9,17.0
99,Alfa Romeo Racing,2020_8,2020,41.28529584065612,364.0,69.9089311391596,104.0,2119.952974383554,122346,9,18.0
63,Williams,2020_8,2020,31.95233530382915,351.0,82.73510145390638,104.0,2161.65313947915,111680,9,19.0
6,Williams,2020_8,2020,36.50987910741865,341.0,68.64413910635352,104.0,2196.4902806625128,91922,9,20.0
44,Mercedes,2020_9,2020,57.39957939011567,328.0,79.84200841219769,104.0,3028.603470031546,153492,9,1.0
77,Mercedes,2020_9,2020,45.44574132492114,318.0,80.18806519453207,104.0,2728.794637223975,152144,9,2.0
33,Red Bull Racing,2020_9,2020,49.18880126182965,318.0,66.62528916929548,104.0,2795.7547844374344,151774,9,3.0
23,Red Bull Racing,2020_9,2020,57.2705047318612,316.0,58.833753943217665,104.0,3373.8441114616194,153528,9,4.0
16,Ferrari,2020_9,2020,73.63543638275499,315.0,65.90746582544689,104.0,4548.642744479495,148692,9,5.0
11,Racing Point,2020_9,2020,65.502523659306,322.0,51.40694006309148,104.0,3521.1117245005257,117266,9,6.0
18,Racing Point,2020_9,2020,57.28264984227129,321.0,49.04563617245005,104.0,3383.070294426919,117296,9,7.0
3,Renault,2020_9,2020,57.309358569926395,324.0,29.637486855941116,104.0,3421.9552050473185,122098,9,8.0
55,McLaren,2020_9,2020,69.52260778128286,329.0,49.05425867507886,104.0,3889.7832807570976,116456,9,9.0
31,Renault,2020_9,2020,57.22702418506835,321.0,24.52823343848581,104.0,3175.2518927444794,123132,9,10.0
4,McLaren,2020_9,2020,49.10399579390115,322.0,56.17628811777077,104.0,2964.405257623554,116290,9,11.0
26,AlphaTauri,2020_9,2020,45.01125131440589,325.0,57.56640378548896,104.0,2547.4104100946374,114646,9,12.0
7,Alfa Romeo Racing,2020_9,2020,49.16529968454259,322.0,60.039484752891696,104.0,2680.748054679285,116290,9,13.0
5,Ferrari,2020_9,2020,49.1760778128286,315.0,71.41267087276552,104.0,3159.165720294427,141844,9,14.0
8,Haas F1 Team,2020_9,2020,49.25047318611987,319.0,76.2543112513144,104.0,3182.6640378548896,152766,9,15.0
10,AlphaTauri,2020_9,2020,24.518349106203996,320.0,64.71903259726604,104.0,1447.0194006309148,109662,9,16.0
99,Alfa Romeo Racing,2020_9,2020,24.59842271293375,321.0,68.91997896950578,104.0,1371.968349106204,115878,9,17.0
63,Williams,2020_9,2020,36.76393270241851,319.0,86.8982124079916,104.0,2257.163301787592,105649,9,18.0
6,Williams,2020_9,2020,36.729547844374345,320.0,77.5446898002103,104.0,2318.094847528917,139220,9,19.0
20,Haas F1 Team,2020_9,2020,24.5869610935857,313.0,88.19868559411147,104.0,1809.3156677181912,150060,9,20.0
44,Mercedes,2020_10,2020,78.1039767832041,340.0,49.73219063166009,104.0,4424.550129234118,149394,9,1.0
33,Red Bull Racing,2020_10,2020,81.95891715412868,327.0,40.66965945676325,104.0,5012.412959688024,176543,9,2.0
77,Mercedes,2020_10,2020,74.39663537840657,334.0,64.76012333922823,104.0,4610.272888042443,179578,9,3.0
11,Racing Point,2020_10,2020,58.92667664263366,329.0,66.60186822654514,104.0,3836.702852219653,179607,9,4.0
3,Renault,2020_10,2020,58.519611844193534,333.0,48.94771686391874,104.0,3545.7109236838523,180050,9,5.0
55,McLaren,2020_10,2020,58.53076678909899,330.0,51.87248900376366,104.0,3533.2249580555936,145118,9,6.0
31,Renault,2020_10,2020,78.07958100938647,336.0,32.08783385480434,104.0,4515.642497619371,156488,9,7.0
4,McLaren,2020_10,2020,74.09930621684124,332.0,42.60490636194622,104.0,4340.389425474992,145691,9,8.0
10,AlphaTauri,2020_10,2020,81.9003310207228,332.0,57.443431732644086,104.0,5260.527275200653,182202,9,9.0
23,Red Bull Racing,2020_10,2020,74.20214936743301,324.0,32.469777354554935,104.0,4702.510588128599,178833,9,10.0
16,Ferrari,2020_10,2020,39.11105065070512,341.0,71.83516981816533,104.0,2980.2556568267355,173904,9,11.0
26,AlphaTauri,2020_10,2020,62.50891035233302,331.0,50.84977100621231,104.0,3880.095587901873,149743,9,12.0
18,Racing Point,2020_10,2020,43.02951979322541,332.0,55.1899061352197,104.0,2845.0993969074502,146425,9,13.0
63,Williams,2020_10,2020,42.81004851947581,335.0,79.36557384482836,104.0,2825.2245952931576,176776,9,14.0
5,Ferrari,2020_10,2020,40.51943046297555,324.0,78.57389017367251,104.0,2655.628984718632,183214,9,15.0
8,Haas F1 Team,2020_10,2020,27.407699632703032,326.0,83.24577155035595,104.0,2106.996145649118,175278,9,16.0
99,Alfa Romeo Racing,2020_10,2020,23.474719992744753,327.0,75.35981499115766,104.0,1356.291706343808,145260,9,17.0
20,Haas F1 Team,2020_10,2020,31.240919602775133,326.0,82.49113499297148,104.0,2138.0880605813268,172878,9,18.0
6,Williams,2020_10,2020,19.509998639640862,334.0,90.2425066884324,104.0,1609.814673740534,143967,9,19.0
7,Alfa Romeo Racing,2020_10,2020,19.508774316419533,325.0,73.77422572892577,104.0,1170.5861787511903,145176,9,20.0
77,Mercedes,2020_11,2020,79.61371561410306,321.0,58.05346764819837,104.0,4569.983671887972,125340,9,1.0
44,Mercedes,2020_11,2020,75.63447168871423,321.0,58.91769524547517,104.0,4217.679581557536,125294,9,2.0
33,Red Bull Racing,2020_11,2020,62.80528034538108,315.0,53.39912547738972,104.0,3720.8906846737145,141284,9,3.0
16,Ferrari,2020_11,2020,75.55155808933415,315.0,61.4181103669674,104.0,4586.250678031771,137704,9,4.0
23,Red Bull Racing,2020_11,2020,62.85371118614048,316.0,44.18082692201251,104.0,3847.528145237173,135222,9,5.0
3,Renault,2020_11,2020,75.50738916256158,317.0,33.198538772347376,104.0,4456.955332927437,125318,9,6.0
31,Renault,2020_11,2020,83.82155310787624,319.0,36.93817457242486,104.0,4655.751425250457,127068,9,7.0
4,McLaren,2020_11,2020,75.48447445619084,320.0,56.52460286710577,104.0,4335.284219848342,126712,9,8.0
11,Racing Point,2020_11,2020,71.3462666740466,325.0,53.92245530525267,104.0,3973.3283334255825,120780,9,9.0
55,McLaren,2020_11,2020,83.839431006808,319.0,51.26733824099186,104.0,4812.488404272984,121456,9,10.0
5,Ferrari,2020_11,2020,67.19084518735816,316.0,63.9064039408867,104.0,3914.10461061604,132670,9,11.0
10,AlphaTauri,2020_11,2020,67.09924171140754,316.0,61.54790502020258,104.0,4087.6457076437705,126926,9,12.0
26,AlphaTauri,2020_11,2020,67.17529196878286,317.0,63.53733325953396,104.0,3979.444179996679,127558,9,13.0
99,Alfa Romeo Racing,2020_11,2020,58.80721757901146,318.0,65.81956052471357,104.0,3370.24126861128,125184,9,14.0
20,Haas F1 Team,2020_11,2020,67.23994022250513,315.0,71.61449050755522,104.0,4474.2889799081195,143288,9,15.0
8,Haas F1 Team,2020_11,2020,41.989538938395974,313.0,82.63375214479437,104.0,2516.192062877069,142462,9,16.0
63,Williams,2020_11,2020,37.6691758454641,318.0,80.34726296562793,104.0,2533.9696684563014,114094,9,17.0
6,Williams,2020_11,2020,37.727846349698346,316.0,72.72768030110146,104.0,2436.4912824486632,102960,9,18.0
7,Alfa Romeo Racing,2020_11,2020,33.55117064260807,314.0,74.24508772900869,104.0,1899.7673105662257,123976,9,19.0
27,Racing Point,2020_11,2020,41.92466928654453,322.0,79.30447777716279,104.0,2910.907178834339,138900,9,20.0
44,Mercedes,2020_12,2020,55.52772265670596,331.0,60.19598459203922,104.0,3140.0568071281273,163008,9,1.0
77,Mercedes,2020_12,2020,44.90288315629742,329.0,85.37025796661608,104.0,2627.1646239445936,207138,9,2.0
33,Red Bull Racing,2020_12,2020,60.68604334461694,321.0,45.33523987393487,104.0,3629.008637796195,168342,9,3.0
16,Ferrari,2020_12,2020,60.82144663631765,320.0,75.59332321699544,104.0,3875.749037002451,208086,9,4.0
11,Racing Point,2020_12,2020,55.39477063149294,330.0,71.10482082409244,104.0,3411.6195089685225,186270,9,5.0
23,Red Bull Racing,2020_12,2020,76.56102875374499,323.0,36.82405353877281,104.0,4469.249640091825,160912,9,6.0
55,McLaren,2020_12,2020,63.5123536049181,331.0,65.12326368623789,104.0,3863.8517178319903,175802,9,7.0
4,McLaren,2020_12,2020,63.548811330298435,329.0,68.63386638652193,104.0,3923.567526555387,181548,9,8.0
10,AlphaTauri,2020_12,2020,68.6359674720828,326.0,74.59596902844247,104.0,4045.6623088595775,203094,9,9.0
3,Renault,2020_12,2020,44.990739659935414,328.0,49.87864285436364,104.0,2726.647289988716,172628,9,10.0
31,Renault,2020_12,2020,47.74475701334578,328.0,63.77821874635228,104.0,2738.1977354966734,204602,69,11.0
18,Racing Point,2020_12,2020,58.198202404575696,329.0,55.1081669973931,104.0,3396.1501887086106,155152,9,12.0
26,AlphaTauri,2020_12,2020,58.15120034239913,327.0,44.91097622660597,104.0,3280.9573168359207,128134,9,13.0
63,Williams,2020_12,2020,45.02731411229135,334.0,58.247850278199294,104.0,2806.888875919225,157266,9,14.0
5,Ferrari,2020_12,2020,53.04244971012801,328.0,76.23532158281779,104.0,3307.424769464223,200758,21,15.0
7,Alfa Romeo Racing,2020_12,2020,31.753939535426635,327.0,54.25551534959729,104.0,1723.6342554764406,126532,9,16.0
99,Alfa Romeo Racing,2020_12,2020,31.776506750710087,332.0,53.725691607330454,104.0,1754.8839733862496,126690,9,17.0
8,Haas F1 Team,2020_12,2020,31.83825532080464,326.0,87.27224621610054,104.0,2710.553674954282,207304,26,18.0
20,Haas F1 Team,2020_12,2020,26.51896813353566,329.0,63.777518384498656,104.0,1732.902416248395,152454,9,19.0
6,Williams,2020_12,2020,29.09692229874324,325.0,74.14337963503365,104.0,2078.7904750787907,168101,9,20.0
77,Mercedes,2020_13,2020,83.41862544039543,331.0,75.98401430299207,104.0,4847.022295840564,154102,9,1.0
44,Mercedes,2020_13,2020,83.3486880159857,329.0,53.04685281590156,104.0,4438.790555818478,118548,9,2.0
33,Red Bull Racing,2020_13,2020,60.71115317873482,324.0,58.18741126360624,104.0,3630.771204711574,153298,9,3.0
10,AlphaTauri,2020_13,2020,71.86874901404006,327.0,58.064363464268816,104.0,4150.1890939685545,123414,9,4.0
3,Renault,2020_13,2020,68.21733186096651,328.0,58.93910711468686,104.0,3759.2009254877216,153658,9,5.0
23,Red Bull Racing,2020_13,2020,79.63075143292843,322.0,48.494294578535,104.0,4616.755797444392,154300,9,6.0
16,Ferrari,2020_13,2020,75.97528527107325,327.0,70.26539412104958,104.0,4664.172214334542,152196,9,7.0
26,AlphaTauri,2020_13,2020,79.51280433296525,328.0,58.40027343955408,104.0,4387.851974549088,123146,9,8.0
4,McLaren,2020_13,2020,64.421254666877,325.0,54.81779460482726,104.0,3655.9244886154497,118134,9,9.0
55,McLaren,2020_13,2020,72.04485460377558,328.0,74.34842509333754,104.0,4155.5152758058575,153198,9,10.0
11,Racing Point,2020_13,2020,60.78987221959299,328.0,60.097859809644,104.0,3486.9357417047904,122348,9,11.0
31,Renault,2020_13,2020,53.114318767418624,332.0,44.43739811747384,104.0,2805.511700057843,123578,9,12.0
63,Williams,2020_13,2020,68.33533154545933,326.0,81.1328811063785,104.0,3749.823000473261,153624,9,13.0
5,Ferrari,2020_13,2020,76.01283062523005,326.0,75.73066203922806,104.0,4454.467686806542,149164,9,14.0
18,Racing Point,2020_13,2020,60.83840774044276,324.0,62.08523952253247,104.0,3306.361781563864,123096,9,15.0
8,Haas F1 Team,2020_13,2020,38.04296156070884,323.0,87.44092128095915,104.0,2291.775306304885,151864,9,16.0
20,Haas F1 Team,2020_13,2020,41.77793553136667,322.0,85.61171583320187,104.0,2352.9564074249356,147680,9,17.0
7,Alfa Romeo Racing,2020_13,2020,38.00378608613346,327.0,70.87437555871063,104.0,2025.5089656623024,121986,9,18.0
6,Williams,2020_13,2020,45.4718409843824,330.0,80.91875690171952,104.0,2897.4436030919705,148302,9,19.0
99,Alfa Romeo Racing,2020_13,2020,30.451333017826155,328.0,73.64479150234001,104.0,1641.76173949624,121590,9,20.0
18,Racing Point,2020_14,2020,53.65850340136054,301.0,60.13994621104256,104.0,3658.017054263566,251982,9,1.0
33,Red Bull Racing,2020_14,2020,63.59569688340452,295.0,54.63369719981016,104.0,4282.564056320202,284481,9,2.0
11,Racing Point,2020_14,2020,53.93776301218162,299.0,60.44793545325107,104.0,3468.014111691188,252297,9,3.0
23,Red Bull Racing,2020_14,2020,63.672741654801456,300.0,45.837462426831195,104.0,4285.629773769973,282662,9,4.0
3,Renault,2020_14,2020,63.692358803986714,300.0,45.9499762695776,104.0,3990.7967726625534,255609,9,5.0
44,Mercedes,2020_14,2020,58.80866951431735,299.0,61.61183357063756,104.0,3535.1331751305174,252000,9,6.0
31,Renault,2020_14,2020,63.590666033855406,296.0,33.9828191741813,104.0,4049.0270210409744,257571,9,7.0
7,Alfa Romeo Racing,2020_14,2020,65.98883088118968,301.0,57.29818066761588,104.0,4176.0453092865055,252351,9,8.0
77,Mercedes,2020_14,2020,56.61265622528081,300.0,64.08628381585193,104.0,3670.1128618889416,259110,9,9.0
99,Alfa Romeo Racing,2020_14,2020,63.61534567315298,297.0,54.903053314348995,104.0,4132.429552286031,252261,9,10.0
4,McLaren,2020_14,2020,46.54880556873913,295.0,66.75250751463376,104.0,3450.68913146654,252603,8,11.0
5,Ferrari,2020_14,2020,44.139123556399305,294.0,71.61964878974845,104.0,3374.3242841322576,274455,9,12.0
55,McLaren,2020_14,2020,44.4437588989084,297.0,60.628539788008226,104.0,3246.47698149027,252418,8,13.0
16,Ferrari,2020_14,2020,46.690586932447395,297.0,68.19623477297895,104.0,3709.5293149818062,282036,9,14.0
10,AlphaTauri,2020_14,2020,41.74864736592311,298.0,67.47011548805568,104.0,3031.611517165006,252303,8,15.0
20,Haas F1 Team,2020_14,2020,24.586837525707956,289.0,78.01275114697042,104.0,2259.1341243474135,280093,9,16.0
26,AlphaTauri,2020_14,2020,19.52042398354691,294.0,88.56652428413226,104.0,1459.0236038601488,283176,9,17.0
63,Williams,2020_14,2020,22.060876443600694,289.0,85.53175130517323,104.0,1844.9626008542953,284445,8,18.0
8,Haas F1 Team,2020_14,2020,14.907989242208512,289.0,87.2716975162158,104.0,1648.10681854137,282278,22,19.0
6,Williams,2020_14,2020,20.83983546907135,284.0,78.88973263724094,104.0,2130.1409903496283,284514,9,20.0
44,Mercedes,2020_15,2020,60.01856377479086,322.0,51.67407651095028,104.0,3337.119795093524,133974,9,1.0
77,Mercedes,2020_15,2020,60.06020302660024,323.0,49.33099915405583,104.0,3630.876022182536,133610,9,2.0
33,Red Bull Racing,2020_15,2020,56.213459911645835,320.0,43.83574584077451,104.0,3433.809145596391,148157,9,3.0
23,Red Bull Racing,2020_15,2020,67.55423442052825,327.0,28.512501174922456,104.0,4166.904361312153,138559,9,4.0
11,Racing Point,2020_15,2020,74.81440924898956,327.0,42.49389040323339,104.0,4384.337578719805,134414,9,5.0
3,Renault,2020_15,2020,63.69372121439985,330.0,41.20702133659179,104.0,3993.290534824702,175281,9,6.0
31,Renault,2020_15,2020,52.37588119184134,328.0,34.55470438951029,104.0,3228.2028386126517,159497,9,7.0
10,AlphaTauri,2020_15,2020,52.27779866528809,325.0,53.87907698091926,104.0,3339.151330012219,135460,9,8.0
4,McLaren,2020_15,2020,67.47565560672996,326.0,42.51320612839552,104.0,4109.729297866341,134679,9,9.0
26,AlphaTauri,2020_15,2020,63.64959112698562,325.0,65.70772629006485,104.0,3903.085581351631,162644,9,10.0
5,Ferrari,2020_15,2020,41.39618385186578,322.0,77.51832879029985,104.0,2836.804492903468,168229,9,11.0
16,Ferrari,2020_15,2020,41.33494689350503,325.0,77.09521571576276,104.0,2999.7815114202463,172468,9,12.0
18,Racing Point,2020_15,2020,41.29824231600714,326.0,54.24433687376633,104.0,2545.20575242034,133815,9,13.0
63,Williams,2020_15,2020,41.33372497415171,328.0,76.13708995206316,104.0,2595.8807218723564,165910,9,14.0
55,McLaren,2020_15,2020,15.447833442992762,326.0,66.02363943979698,104.0,1144.0508976407557,139252,9,15.0
99,Alfa Romeo Racing,2020_15,2020,22.570495347307077,325.0,68.5438951029232,104.0,1337.285788137983,130720,9,16.0
7,Alfa Romeo Racing,2020_15,2020,22.594792743678916,327.0,69.4282827333396,104.0,1329.3738603252186,131070,9,17.0
20,Haas F1 Team,2020_15,2020,22.594275777798664,323.0,85.90125951687189,104.0,2219.4463765391483,159933,9,18.0
8,Haas F1 Team,2020_15,2020,22.59789453896043,322.0,86.61636431995488,104.0,1781.6134975091643,178829,9,19.0
6,Williams,2020_15,2020,22.53538866434815,325.0,89.65457279819532,104.0,1554.5524015414985,131533,9,20.0
77,Mercedes,2020_16,2020,66.8055540692386,333.0,54.24634811921451,104.0,3712.3325485579753,117750,9,1.0
63,Mercedes,2020_16,2020,69.98817486221841,330.0,51.86366311734175,104.0,3809.3873401466103,118568,9,2.0
33,Red Bull Racing,2020_16,2020,47.27240622826262,328.0,55.9145486649901,104.0,2856.762427096153,144798,9,3.0
16,Ferrari,2020_16,2020,58.54406335277436,328.0,75.78532826796511,104.0,3701.6930814917864,152444,9,4.0
11,Racing Point,2020_16,2020,47.18256728556905,347.0,58.64786772968056,104.0,2727.6875702284765,119928,9,5.0
26,AlphaTauri,2020_16,2020,72.05655733319065,332.0,49.22382149927765,104.0,4344.5755792177215,120598,9,6.0
3,Renault,2020_16,2020,41.65455615602761,333.0,31.730108620043875,104.0,2545.981753972925,124144,9,7.0
55,McLaren,2020_16,2020,55.63898549949168,335.0,59.00155171491251,104.0,3107.125367863449,122288,9,8.0
10,AlphaTauri,2020_16,2020,78.17191931082455,330.0,48.05377494783028,104.0,4772.482262293328,120272,9,9.0
18,Racing Point,2020_16,2020,52.76028679972176,331.0,54.58237465889026,104.0,3135.160789769383,120326,9,10.0
31,Renault,2020_16,2020,36.19375033442132,331.0,41.60276098239606,104.0,2160.797099898336,142826,9,11.0
23,Red Bull Racing,2020_16,2020,33.474450211354274,325.0,63.542725667504946,104.0,2044.3756220236503,146992,9,12.0
5,Ferrari,2020_16,2020,47.45508052865322,328.0,72.41462892610626,104.0,3099.70849162609,140968,9,13.0
99,Alfa Romeo Racing,2020_16,2020,39.040130558082296,333.0,63.075873508480925,104.0,2241.5731713842365,117826,9,14.0
4,McLaren,2020_16,2020,41.66493659371823,331.0,62.65899727112205,104.0,2357.136229867837,121416,9,15.0
20,Haas F1 Team,2020_16,2020,25.038632350580556,336.0,89.7991866873562,104.0,1677.2685536946867,150672,9,16.0
6,Williams,2020_16,2020,30.55513938680507,336.0,72.91058911659265,104.0,1942.6493659371824,92234,9,17.0
89,Williams,2020_16,2020,25.027609823960617,341.0,70.32821445770239,104.0,1729.02755631655,97507,9,18.0
7,Alfa Romeo Racing,2020_16,2020,30.5734389212906,337.0,72.81812831077104,104.0,1731.0000535074107,123958,9,19.0
51,Haas F1 Team,2020_16,2020,30.617207983305686,329.0,86.87382952538927,104.0,2688.4036063994863,146982,9,20.0
33,Red Bull Racing,2020_17,2020,80.1599564179724,322.0,40.40795890837398,104.0,5012.856075542181,143662,9,1.0
77,Mercedes,2020_17,2020,75.98007678738196,323.0,66.55520390162914,104.0,4650.287070665145,158324,9,2.0
44,Mercedes,2020_17,2020,84.44178686313168,326.0,71.19980284320847,104.0,4715.211165300405,158114,9,3.0
4,McLaren,2020_17,2020,71.6922797551105,325.0,43.04809588046072,104.0,4325.699180242814,122446,9,4.0
23,Red Bull Racing,2020_17,2020,63.31316799833973,323.0,49.4733319497769,104.0,3962.665248521324,142952,9,5.0
55,McLaren,2020_17,2020,59.043841444432914,324.0,48.941734979765485,104.0,3574.8563868423785,119748,9,6.0
26,AlphaTauri,2020_17,2020,84.17629967832313,323.0,45.42342015149943,104.0,5145.807408944693,125818,9,7.0
18,Racing Point,2020_17,2020,63.2009961606309,325.0,48.08327280273944,104.0,3788.811040780326,121656,9,8.0
16,Ferrari,2020_17,2020,84.46139877555255,321.0,57.00783438829512,104.0,5355.872159385701,153776,9,9.0
10,AlphaTauri,2020_17,2020,84.13956625505863,324.0,44.20135934419425,104.0,5300.489260143198,125122,9,10.0
31,Renault,2020_17,2020,50.64470270831171,325.0,43.542025526616165,104.0,3001.5090277057175,122878,9,11.0
3,Renault,2020_17,2020,37.99958493307046,328.0,36.58114558472554,104.0,2352.0948946767667,123150,9,12.0
5,Ferrari,2020_17,2020,50.771453771920726,321.0,69.95081456884922,104.0,3426.965030611186,149432,9,13.0
99,Alfa Romeo Racing,2020_17,2020,50.650461761959114,327.0,56.783698246342226,104.0,3103.5346580886167,123254,9,14.0
11,Racing Point,2020_17,2020,16.878956106672202,323.0,69.53045553595517,104.0,1069.28686313168,118626,9,15.0
7,Alfa Romeo Racing,2020_17,2020,25.273736640033206,330.0,66.46591262841133,104.0,1585.7384559510222,122674,9,16.0
20,Haas F1 Team,2020_17,2020,37.96653522880565,325.0,79.71422641901006,104.0,2575.152070146311,149832,9,17.0
63,Williams,2020_17,2020,33.709401265954135,325.0,62.61611497353948,104.0,2203.391615648023,93082,9,18.0
51,Haas F1 Team,2020_17,2020,37.98516135726886,325.0,82.28297187921552,104.0,3085.987651758846,153894,9,19.0
6,Williams,2020_17,2020,29.56952371069835,328.0,81.82842170800042,104.0,2309.593182525682,125575,9,20.0
33,Red Bull Racing,2021_1,2021,64.99581118092476,318.0,48.17190269051071,104.0,4197.974168949036,151910,9,1.0
44,Mercedes,2021_1,2021,78.09054293539552,316.0,68.62638956017399,104.0,4525.09795392299,153232,9,2.0
77,Mercedes,2021_1,2021,73.67654798345953,316.0,69.69883464905215,104.0,4379.661887116697,152636,9,3.0
16,Ferrari,2021_1,2021,64.8643467053327,316.0,49.9941463938564,104.0,3829.669029590248,119004,9,4.0
10,AlphaTauri,2021_1,2021,64.84367112399978,321.0,50.14848826593631,104.0,4049.7346007196174,119330,9,5.0
3,McLaren,2021_1,2021,77.91794210837227,319.0,40.535578110735194,104.0,5143.224316631759,120976,9,6.0
